CustomerID,Gender,Age,Married,Number of Dependents,Zip Code,Number of Referrals,Tenure in Months,Offer,Phone Service,Internet Service,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Customer Status,Churn Category,Churn Reason
0282-NVSJS,Female,70,Yes,1,95004,1,12,Offer D,No,Yes,Month-to-Month,Yes,Mailed Check,29.3,355.9,0.0,Stayed,,
0285-INHLN,Male,54,Yes,6,93603,5,27,None,Yes,Yes,Month-to-Month,Yes,Credit Card,54.75,2487.43,0.0,Stayed,,
0289-IVARM,Female,57,No,0,93648,0,35,None,Yes,Yes,Month-to-Month,No,Bank Withdrawal,60.55,3550.95,0.0,Stayed,,
0292-WEGCH,Female,40,Yes,2,92328,7,54,Offer B,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,86.2,4757.87,0.0,Stayed,,
0295-PPHDO,Male,56,No,0,91744,0,1,None,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.45,101.04,0.0,Churned,Competitor,Competitor had better devices
0295-QVKPB,Male,38,No,0,93656,0,5,Offer E,Yes,Yes,Month-to-Month,Yes,Credit Card,63.95,387.90000000000003,0.0,Stayed,,
0297-RBCSG,Male,61,No,0,94104,0,19,None,Yes,Yes,One Year,Yes,Bank Withdrawal,65.35,2085.8599999999997,0.0,Stayed,,
0298-XACET,Male,35,Yes,2,95916,1,52,None,No,Yes,Two Year,No,Credit Card,50.2,2554.0,27.01,Stayed,,
0301-FIDRB,Female,61,Yes,3,95439,8,72,None,No,Yes,Two Year,Yes,Bank Withdrawal,63.8,4684.3,0.0,Stayed,,
0301-KOBTQ,Male,50,No,0,95010,0,32,None,Yes,No,Two Year,Yes,Bank Withdrawal,20.05,1091.5700000000002,9.73,Stayed,,
0302-JOIVN,Female,47,Yes,0,92109,1,8,None,Yes,Yes,Month-to-Month,No,Bank Withdrawal,101.15,977.9399999999999,0.0,Churned,Competitor,Competitor made better offer
0303-UNCIP,Male,35,No,0,91711,0,41,Offer B,Yes,Yes,One Year,No,Mailed Check,65.0,4211.35,0.0,Stayed,,
0303-WMMRN,Male,32,No,0,91207,0,5,None,Yes,No,Month-to-Month,Yes,Credit Card,19.25,191.1,0.0,Stayed,,
0305-SQECB,Female,54,No,1,90248,0,11,None,No,Yes,One Year,Yes,Credit Card,36.05,502.6,0.0,Stayed,,
0306-JAELE,Male,61,No,0,92028,0,5,None,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,96.1,608.8499999999999,0.0,Churned,Competitor,Competitor made better offer
0307-BCOPK,Female,62,No,0,94134,0,16,Offer D,Yes,No,One Year,No,Credit Card,19.05,990.81,0.0,Stayed,,
0308-GIQJT,Male,80,No,0,92126,0,71,None,Yes,Yes,One Year,No,Bank Withdrawal,105.75,7815.950000000001,0.0,Stayed,,
0308-IVGOK,Female,23,No,0,92703,0,11,None,No,Yes,One Year,Yes,Credit Card,40.4,422.6,0.0,Stayed,,
0310-MVLET,Female,63,Yes,0,95369,1,61,None,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,99.15,9019.18,0.0,Churned,Dissatisfaction,Service dissatisfaction
0310-SUCIN,Female,50,Yes,0,93522,2,71,None,Yes,Yes,One Year,Yes,Bank Withdrawal,84.8,7683.360000000001,0.0,Stayed,,
0310-VQXAM,Male,56,No,0,92404,0,9,None,Yes,No,Month-to-Month,No,Credit Card,19.85,545.46,0.0,Stayed,,
0311-QYWSS,Female,63,No,0,95542,0,6,None,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,49.45,549.5600000000001,0.0,Stayed,,
0311-UNPFF,Female,58,No,0,90807,0,26,None,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,88.8,3314.69,0.0,Churned,Dissatisfaction,Service dissatisfaction
0314-TKOSI,Female,29,No,0,91784,0,6,Offer E,Yes,Yes,Month-to-Month,No,Mailed Check,55.15,364.78,0.0,Stayed,,
0315-LVCRK,Male,54,No,0,95762,0,11,None,Yes,Yes,Month-to-Month,No,Bank Withdrawal,84.8,1225.02,0.0,Stayed,,
0318-QUUOB,Male,25,Yes,0,95403,1,1,None,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,80.55,124.22,0.0,Churned,Competitor,Competitor had better devices
0318-ZOPWS,Female,31,Yes,0,90265,10,49,None,Yes,No,Two Year,Yes,Bank Withdrawal,20.15,1111.53,0.0,Stayed,,
0319-QZTCO,Female,25,Yes,2,95401,9,3,Offer E,Yes,Yes,Month-to-Month,Yes,Credit Card,58.7,203.01,0.0,Joined,,
0320-DWVTU,Female,46,No,0,93656,0,53,Offer B,Yes,Yes,Two Year,No,Credit Card,99.5,7733.46,0.0,Stayed,,
0320-JDNQG,Male,28,Yes,0,93035,1,23,None,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,99.85,3204.15,0.0,Churned,Other,Don't know
0322-CHQRU,Male,63,No,0,93591,0,2,None,Yes,Yes,Month-to-Month,No,Bank Withdrawal,45.35,140.48,0.0,Churned,Competitor,Competitor had better devices
0322-YINQP,Male,37,No,0,91723,0,1,None,Yes,Yes,Month-to-Month,Yes,Credit Card,48.55,59.9,0.0,Churned,Attitude,Attitude of support person
0323-XWWTN,Male,44,No,1,93954,0,3,None,Yes,No,Two Year,Yes,Credit Card,26.4,222.86,0.0,Joined,,
0324-BRPCJ,Female,74,Yes,0,93591,1,68,None,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.2,8302.09,0.0,Churned,Competitor,Competitor offered more data
0325-XBFAC,Male,44,No,0,95546,0,8,None,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.7,976.2199999999999,0.0,Churned,Competitor,Competitor offered more data
0326-VDYXE,Female,21,Yes,0,90802,9,70,Offer A,Yes,Yes,One Year,Yes,Bank Withdrawal,97.65,8228.7,0.0,Stayed,,
0327-WFZSY,Male,62,Yes,3,95564,9,39,Offer C,Yes,Yes,One Year,No,Bank Withdrawal,100.0,4509.860000000001,0.0,Stayed,,
0328-GRPMV,Female,43,No,0,95527,0,1,None,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,70.1,87.47,0.0,Churned,Competitor,Competitor had better devices
0329-GTIAJ,Female,40,No,0,92844,0,3,None,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,97.9,405.84000000000003,0.0,Churned,Price,Price too high
0330-BGYZE,Male,48,Yes,0,96121,8,60,Offer B,Yes,Yes,One Year,No,Bank Withdrawal,102.5,7310.8,0.0,Stayed,,
0330-IVZHA,Female,55,Yes,0,96007,1,5,Offer E,Yes,Yes,Month-to-Month,No,Bank Withdrawal,69.95,415.54999999999995,0.0,Churned,Attitude,Attitude of service provider
0334-GDDSO,Male,77,No,0,92122,0,3,Offer E,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,81.35,261.36,0.0,Churned,Competitor,Competitor made better offer
0334-ZFJSR,Female,41,Yes,0,92123,0,55,None,Yes,Yes,One Year,Yes,Credit Card,66.05,5558.0,44.53,Stayed,,
0336-KXKFK,Male,43,No,0,93453,0,72,None,No,Yes,Two Year,Yes,Credit Card,61.2,4390.25,0.0,Stayed,,
0336-PIKEI,Male,69,Yes,0,92869,7,72,Offer A,Yes,Yes,Two Year,No,Bank Withdrawal,74.4,5880.19,0.0,Stayed,,
0337-CNPZE,Female,63,No,0,90033,0,41,None,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,106.3,5001.08,0.0,Churned,Price,Price too high
0343-QLUZP,Male,38,No,0,95111,0,60,Offer B,No,Yes,Two Year,No,Bank Withdrawal,39.6,2424.5,38.46,Stayed,,
0345-HKJVM,Female,43,No,0,92109,0,6,None,Yes,Yes,Month-to-Month,No,Bank Withdrawal,89.3,593.2,0.0,Churned,Other,Don't know
0345-XMMUG,Female,29,Yes,0,95640,6,46,None,Yes,Yes,Two Year,Yes,Credit Card,108.9,4946.3,0.0,Stayed,,
0347-UBKUZ,Female,46,No,0,94404,0,15,None,Yes,No,Month-to-Month,No,Mailed Check,19.9,361.55,0.0,Stayed,,
0348-SDKOL,Female,33,Yes,0,92117,1,58,None,Yes,Yes,Month-to-Month,Yes,Credit Card,102.1,6188.98,0.0,Churned,Competitor,Competitor made better offer
0354-VXMJC,Male,60,Yes,3,90034,10,23,None,Yes,No,Two Year,No,Credit Card,19.6,1209.57,0.0,Stayed,,
0354-WYROK,Female,70,Yes,0,94130,1,31,Offer C,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,98.9,4397.75,0.0,Churned,Other,Don't know
0356-ERHVT,Male,54,Yes,0,95062,1,11,Offer D,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,45.9,664.3499999999999,0.0,Stayed,,
0356-OBMAC,Female,80,No,0,92596,0,56,None,Yes,Yes,Two Year,Yes,Bank Withdrawal,99.9,6676.780000000001,0.0,Stayed,,
0357-NVCRI,Female,41,No,3,92021,0,25,Offer C,Yes,No,Month-to-Month,No,Credit Card,20.05,793.45,0.0,Stayed,,
0361-HJRDX,Female,38,No,0,91403,0,68,Offer A,No,Yes,Two Year,No,Credit Card,-8.0,4669.6,0.0,Stayed,,
0362-RAOQO,Female,48,No,0,92860,0,40,None,Yes,No,Two Year,No,Credit Card,19.65,1871.45,0.0,Stayed,,
0362-ZBZWJ,Male,46,No,0,95686,0,36,None,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,84.9,3954.96,0.0,Churned,Attitude,Attitude of service provider
0363-QJVFX,Male,22,No,0,93532,0,32,Offer C,Yes,Yes,Month-to-Month,Yes,Credit Card,108.15,4318.9800000000005,0.0,Churned,Attitude,Attitude of service provider
0363-SVHYR,Male,28,Yes,3,90723,10,71,Offer A,Yes,Yes,Two Year,No,Bank Withdrawal,86.85,6981.610000000001,0.0,Stayed,,
0365-BZUWY,Male,58,Yes,0,92675,2,17,Offer D,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,102.55,1914.37,0.0,Stayed,,
0365-GXEZS,Male,55,Yes,0,95228,6,18,Offer D,Yes,Yes,Month-to-Month,No,Bank Withdrawal,78.2,2040.97,0.0,Stayed,,
0365-TRTPY,Female,52,No,0,91724,0,37,None,Yes,Yes,Month-to-Month,No,Bank Withdrawal,91.2,3816.3100000000004,0.0,Stayed,,
0366-NQSHS,Male,42,No,0,95932,0,2,None,Yes,No,Month-to-Month,No,Credit Card,19.35,135.03,0.0,Joined,,
0369-ZGOVK,Female,56,Yes,2,90630,6,28,Offer C,Yes,Yes,One Year,Yes,Bank Withdrawal,70.4,2354.52,0.0,Stayed,,
0373-AIVNJ,Male,34,No,0,95814,0,9,Offer E,No,Yes,One Year,No,Credit Card,39.55,373.0,0.0,Stayed,,
0374-AACSZ,Female,63,No,0,93534,0,1,Offer E,Yes,Yes,Month-to-Month,No,Bank Withdrawal,50.15,138.48000000000002,0.0,Joined,,
0374-FIUCA,Male,59,Yes,0,92867,1,65,None,Yes,No,Two Year,Yes,Credit Card,20.4,2939.3500000000004,0.0,Stayed,,
0374-IOEGQ,Female,62,No,0,93926,0,3,None,Yes,Yes,Month-to-Month,No,Bank Withdrawal,44.6,169.47,0.0,Joined,,
0375-HVGXO,Female,31,No,0,90045,0,1,Offer E,No,Yes,Month-to-Month,Yes,Bank Withdrawal,34.7,34.7,0.0,Churned,Other,Don't know
0376-OIWME,Male,24,Yes,0,92173,3,36,Offer C,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,93.6,4853.93,16.56,Stayed,,
0376-YMCJC,Male,21,No,0,94949,0,23,None,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,90.6,2833.07,4.73,Churned,Competitor,Competitor offered higher download speeds
0377-JBKKT,Male,21,Yes,3,95020,9,22,Offer D,Yes,Yes,Month-to-Month,Yes,Credit Card,57.95,2208.56,0.0,Stayed,,
0378-CJKPV,Female,56,Yes,0,91377,1,72,None,Yes,Yes,Two Year,No,Credit Card,112.1,8294.27,18.88,Stayed,,
0378-NHQXU,Female,31,Yes,0,94080,7,17,None,Yes,Yes,Month-to-Month,No,Bank Withdrawal,88.25,1765.1200000000001,0.0,Churned,Other,Deceased
0378-TOVMS,Female,20,No,0,95385,0,3,None,Yes,Yes,Month-to-Month,No,Bank Withdrawal,85.8,304.0,0.0,Churned,Competitor,Competitor had better devices
0378-XSZPU,Male,31,Yes,0,95117,1,58,Offer B,Yes,Yes,One Year,No,Credit Card,60.3,4562.56,0.0,Churned,Dissatisfaction,Network reliability
0379-DJQHR,Male,60,Yes,0,94089,1,67,None,Yes,Yes,Two Year,No,Credit Card,81.35,8430.35,0.0,Stayed,,
0380-NEAVX,Male,72,No,0,92660,0,34,None,Yes,Yes,One Year,Yes,Bank Withdrawal,99.85,4533.15,0.0,Stayed,,
0380-ZCSBI,Male,56,No,0,94133,0,10,None,Yes,No,Month-to-Month,No,Credit Card,20.0,242.89999999999998,0.0,Stayed,,
0383-CLDDA,Female,42,No,0,94305,0,69,Offer A,Yes,Yes,Two Year,Yes,Credit Card,85.35,7171.83,0.0,Stayed,,
0384-LPITE,Male,38,No,0,90041,0,40,None,No,Yes,One Year,No,Credit Card,62.05,2511.55,0.0,Stayed,,
0384-RVBPI,Male,64,No,0,95380,0,20,Offer D,Yes,Yes,Month-to-Month,No,Credit Card,64.4,1650.6,0.0,Stayed,,
0386-CWRGM,Female,61,Yes,1,90210,9,46,None,Yes,No,Two Year,No,Credit Card,19.4,3152.85,0.0,Stayed,,
0388-EOPEX,Female,28,Yes,0,92503,1,2,None,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,74.4,158.98000000000002,0.0,Churned,Attitude,Attitude of support person
0390-DCFDQ,Female,76,Yes,2,90720,1,1,Offer E,Yes,Yes,Month-to-Month,Yes,Mailed Check,70.45,85.73,0.0,Churned,Other,Don't know
0392-BZIUW,Female,44,Yes,0,93710,7,72,None,Yes,Yes,Two Year,Yes,Credit Card,105.0,8063.56,0.0,Stayed,,
0394-YONDK,Male,28,Yes,3,92025,0,70,None,Yes,No,Two Year,No,Credit Card,25.15,1875.5500000000002,0.0,Stayed,,
0396-HUJBP,Female,34,No,0,90247,0,2,None,Yes,No,Month-to-Month,No,Credit Card,19.3,144.22,0.0,Joined,,
0396-UKGAI,Male,25,No,3,92024,0,23,Offer D,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,55.3,1320.54,0.0,Stayed,,
0396-YCHWO,Male,58,Yes,0,95829,4,36,Offer C,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.4,4935.08,0.0,Stayed,,
0397-GZBBC,Male,70,Yes,0,93665,0,59,None,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,93.85,6210.77,8.13,Churned,Price,Price too high
0397-ZXWQF,Male,24,No,0,95555,0,67,Offer A,Yes,No,Two Year,No,Bank Withdrawal,20.5,4600.72,0.0,Stayed,,
0401-WDBXM,Male,22,Yes,3,95118,4,72,None,Yes,Yes,Two Year,Yes,Bank Withdrawal,105.55,8152.01,0.0,Stayed,,
0402-CQAJN,Female,22,No,0,91732,0,37,None,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,101.9,4434.83,0.0,Churned,Dissatisfaction,Lack of self-service on Website
0402-OAMEN,Female,36,Yes,1,93962,4,72,Offer A,Yes,No,Two Year,No,Bank Withdrawal,24.45,3189.42,0.0,Stayed,,
0404-AHASP,Male,23,Yes,0,90212,10,72,Offer A,Yes,No,Two Year,No,Credit Card,19.7,3435.74,0.0,Stayed,,
0404-SWRVG,Male,21,No,2,90631,0,3,Offer E,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,74.4,273.35,8.74,Churned,Dissatisfaction,Product dissatisfaction
0406-BPDVR,Female,75,Yes,0,93277,0,54,Offer B,Yes,Yes,One Year,Yes,Credit Card,101.5,7181.56,0.0,Churned,Price,Lack of affordable download/upload speed
0407-BDJKB,Male,59,Yes,0,94114,1,60,None,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.75,7856.099999999999,0.0,Churned,Dissatisfaction,Service dissatisfaction
0409-WTMPL,Female,35,Yes,0,90602,8,58,Offer B,Yes,Yes,One Year,Yes,Credit Card,110.65,8727.75,0.0,Stayed,,
0410-IPFTY,Female,64,Yes,0,90822,1,31,Offer C,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,83.85,3047.08,11.37,Stayed,,
0411-EZJZE,Female,62,No,0,95215,0,3,None,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,60.25,300.8,0.0,Joined,,
0412-UCCNP,Male,20,No,0,92332,0,55,None,Yes,Yes,Two Year,Yes,Bank Withdrawal,59.2,3851.25,0.0,Stayed,,
0415-MOSGF,Female,58,No,0,95030,0,1,Offer E,Yes,Yes,Month-to-Month,No,Credit Card,44.4,70.93,0.0,Churned,Attitude,Attitude of support person
0419-YAAPX,Male,44,Yes,0,95949,1,49,Offer B,Yes,Yes,Month-to-Month,Yes,Credit Card,85.3,4994.24,0.0,Stayed,,
0420-BWTPW,Male,40,No,0,92117,0,8,None,No,Yes,Month-to-Month,No,Mailed Check,25.5,215.2,0.0,Churned,Attitude,Attitude of support person
0420-HLGXF,Female,72,No,0,93291,0,39,None,Yes,Yes,Two Year,Yes,Bank Withdrawal,99.75,4427.17,0.0,Stayed,,
0420-TXVSG,Male,43,Yes,0,95112,9,66,Offer A,Yes,Yes,Two Year,Yes,Credit Card,66.1,6917.3099999999995,0.0,Stayed,,
0422-OHQHQ,Female,23,Yes,0,93722,7,15,None,Yes,No,One Year,No,Credit Card,20.55,815.4000000000001,0.0,Stayed,,
0422-UXFAP,Female,34,Yes,0,92117,1,51,Offer B,Yes,Yes,One Year,Yes,Bank Withdrawal,98.85,7511.27,0.0,Stayed,,
0423-UDIJQ,Male,74,No,0,95369,0,9,None,Yes,Yes,Two Year,No,Mailed Check,49.2,511.89,0.0,Stayed,,
0426-TIRNE,Female,54,No,0,91316,0,1,Offer E,Yes,No,Month-to-Month,No,Credit Card,20.9,36.41,0.0,Churned,Dissatisfaction,Limited range of services
0428-AXXLJ,Male,29,No,0,90706,0,25,Offer C,Yes,No,One Year,Yes,Bank Withdrawal,19.5,605.8,0.0,Stayed,,
0428-IKYCP,Male,56,Yes,0,95370,9,22,None,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,87.0,2921.61,0.0,Stayed,,
0430-IHCDJ,Male,40,No,0,92346,0,15,None,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,49.0,925.5,0.0,Stayed,,
0431-APWVY,Female,37,Yes,0,94949,1,28,None,Yes,Yes,One Year,Yes,Bank Withdrawal,90.1,3111.6299999999997,0.0,Churned,Dissatisfaction,Poor expertise of online support
0432-CAJZV,Male,47,No,0,92592,0,3,None,Yes,Yes,Month-to-Month,No,Credit Card,90.7,253.82,0.0,Joined,,
0434-CSFON,Female,34,Yes,0,90071,3,47,Offer B,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.5,6500.150000000001,0.0,Stayed,,
0436-TWFFZ,Female,21,No,0,90805,0,67,Offer A,Yes,Yes,Two Year,Yes,Mailed Check,85.25,6297.7699999999995,1.31,Stayed,,
0439-IFYUN,Female,78,No,0,92027,0,18,Offer D,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,74.7,1694.2199999999998,0.0,Stayed,,
0440-EKDCF,Male,47,Yes,0,96113,1,62,Offer B,Yes,Yes,Two Year,Yes,Credit Card,60.15,5842.6,0.0,Stayed,,
0440-MOGPM,Female,51,No,0,94954,0,41,None,Yes,Yes,One Year,Yes,Bank Withdrawal,80.55,3516.46,0.0,Stayed,,
0440-QEXBZ,Female,64,No,0,93501,0,44,Offer B,Yes,Yes,Month-to-Month,Yes,Credit Card,50.15,2949.58,0.0,Stayed,,
0440-UEDAI,Female,59,No,0,96014,0,53,None,Yes,Yes,One Year,Yes,Credit Card,94.45,6838.39,0.0,Stayed,,
0442-TDYUO,Male,44,Yes,0,94922,4,48,None,Yes,No,Two Year,Yes,Credit Card,20.05,2622.88,0.0,Stayed,,
0442-ZXKVS,Female,79,Yes,0,95316,2,54,Offer B,Yes,Yes,One Year,Yes,Bank Withdrawal,115.6,8791.39,0.0,Stayed,,
0447-BEMNG,Female,28,Yes,0,92397,3,48,None,No,Yes,Month-to-Month,Yes,Bank Withdrawal,45.3,2285.0,0.0,Churned,Price,Price too high
0447-RXSGD,Male,39,No,0,93940,0,24,Offer C,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,99.65,3021.17,0.0,Stayed,,
0454-OKRCT,Male,32,No,0,94301,0,33,Offer C,Yes,Yes,Two Year,No,Bank Withdrawal,80.6,3801.1499999999996,0.0,Stayed,,
0455-ENTCR,Male,58,Yes,0,95327,1,66,None,Yes,Yes,Two Year,No,Bank Withdrawal,85.25,8366.45,0.0,Stayed,,
0455-XFASS,Female,61,Yes,2,95008,3,3,None,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,69.55,205.20999999999998,33.8,Joined,,
0458-HEUZG,Female,58,No,0,95511,0,13,Offer D,No,Yes,Two Year,No,Credit Card,35.4,550.4,0.0,Stayed,,
0459-SPZHJ,Male,19,Yes,0,92843,1,63,None,Yes,Yes,Two Year,No,Credit Card,83.5,6282.35,0.0,Stayed,,
0461-CVKMU,Female,45,Yes,0,96069,0,23,None,Yes,Yes,Month-to-Month,No,Bank Withdrawal,83.8,2792.88,0.0,Churned,Attitude,Attitude of support person
0463-TXOAK,Male,26,No,1,95653,0,52,None,Yes,No,Two Year,No,Credit Card,25.6,2536.74,0.0,Stayed,,
0463-WZZKO,Male,23,No,0,91406,0,3,Offer E,Yes,No,Month-to-Month,Yes,Credit Card,20.75,116.27,0.0,Joined,,
0463-ZSDNT,Male,23,No,0,92026,0,10,None,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,56.75,836.25,0.0,Stayed,,
0464-WJTKO,Female,39,Yes,2,96104,10,72,None,Yes,No,Two Year,No,Bank Withdrawal,20.1,2481.09,0.0,Stayed,,
0468-YRPXN,Male,62,No,0,90717,0,29,Offer C,Yes,Yes,Month-to-Month,Yes,Credit Card,98.8,4204.9,0.0,Stayed,,
0471-ARVMX,Female,70,Yes,0,95451,8,62,Offer B,Yes,Yes,One Year,Yes,Bank Withdrawal,104.85,7722.78,0.0,Stayed,,
0471-LVHGK,Male,34,Yes,0,95662,1,41,None,Yes,Yes,One Year,Yes,Bank Withdrawal,73.0,3653.5099999999998,0.0,Churned,Competitor,Competitor offered higher download speeds
0475-RIJEP,Male,47,No,0,95364,0,43,Offer B,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,77.85,5478.4400000000005,0.0,Churned,Price,Lack of affordable download/upload speed
0479-HMSWA,Female,63,No,1,92672,0,26,Offer C,Yes,Yes,Two Year,Yes,Bank Withdrawal,105.45,2779.78,0.0,Stayed,,
0480-BIXDE,Female,58,Yes,0,95903,9,19,Offer D,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,96.8,1945.97,0.0,Stayed,,
0480-KYJVA,Female,42,Yes,3,95835,8,72,None,Yes,No,Two Year,No,Credit Card,24.25,5211.7,49.76,Stayed,,
0481-SUMCB,Female,74,No,0,95947,0,45,Offer B,Yes,Yes,One Year,Yes,Bank Withdrawal,102.15,6270.75,0.0,Stayed,,
0484-FFVBJ,Male,43,No,0,95437,0,32,None,Yes,Yes,One Year,Yes,Bank Withdrawal,64.85,2507.59,0.0,Stayed,,
0484-JPBRU,Male,23,No,0,94954,0,41,None,Yes,No,Month-to-Month,Yes,Bank Withdrawal,25.25,2686.06,0.0,Stayed,,
0485-ZBSLN,Male,52,Yes,2,92254,4,65,None,Yes,No,Two Year,No,Credit Card,24.75,4087.6,0.0,Stayed,,
0486-HECZI,Male,37,Yes,1,90504,0,55,None,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,96.75,7937.2,0.0,Churned,Price,Long distance charges
0486-LGCCH,Male,48,Yes,2,92394,2,11,Offer D,Yes,No,Two Year,No,Credit Card,19.65,674.11,0.0,Stayed,,
0487-CRLZF,Female,58,No,0,92064,0,49,Offer B,Yes,Yes,Two Year,Yes,Bank Withdrawal,74.45,4089.8900000000003,0.0,Stayed,,
0487-RPVUM,Male,49,Yes,0,95041,1,61,None,Yes,Yes,Month-to-Month,No,Bank Withdrawal,99.4,6867.799999999999,0.0,Stayed,,
0487-VVUVK,Male,49,Yes,2,93109,5,25,None,Yes,No,Month-to-Month,Yes,Credit Card,19.15,954.85,0.0,Stayed,,
0488-GSLFR,Female,41,No,0,95983,0,1,None,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,69.5,77.81,0.0,Churned,Dissatisfaction,Product dissatisfaction
0489-WMEMG,Female,61,No,3,95550,0,23,Offer D,Yes,Yes,One Year,Yes,Bank Withdrawal,49.45,1713.8999999999999,0.0,Stayed,,
0491-KAPQG,Male,28,No,0,91962,0,21,Offer D,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,73.7,2158.04,0.0,Stayed,,
0495-RVCBF,Female,39,No,0,95401,0,1,None,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,79.7,113.58000000000001,0.0,Churned,Dissatisfaction,Poor expertise of online support
0495-ZBNGW,Male,78,Yes,0,94021,1,5,None,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,-1.0,397.25,0.0,Churned,Competitor,Competitor offered more data
0496-AHOOK,Male,61,Yes,0,95914,10,24,Offer C,Yes,Yes,One Year,No,Bank Withdrawal,74.4,2501.54,0.0,Stayed,,
0504-HHAPI,Female,72,No,0,95637,0,27,None,Yes,Yes,Month-to-Month,No,Credit Card,88.3,2925.13,0.0,Churned,Other,Don't know
0505-SPOOW,Female,41,Yes,0,92508,7,70,Offer A,Yes,No,Two Year,No,Bank Withdrawal,19.8,2217.3500000000004,0.0,Stayed,,
0506-LVNGN,Female,78,No,0,95742,0,5,None,Yes,Yes,Month-to-Month,Yes,Credit Card,75.55,561.3,0.0,Churned,Competitor,Competitor had better devices
0506-YLVKJ,Male,54,Yes,1,93666,1,46,None,Yes,No,Two Year,Yes,Credit Card,20.2,3029.7700000000004,0.0,Stayed,,
0508-OOLTO,Female,33,Yes,1,92310,5,2,None,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,71.65,193.81,0.0,Joined,,
0508-SQWPL,Female,32,Yes,3,91941,9,57,Offer B,Yes,No,Two Year,Yes,Bank Withdrawal,20.1,2607.8900000000003,0.0,Stayed,,
0511-JTEOY,Female,41,No,0,95923,0,1,Offer E,Yes,Yes,Month-to-Month,No,Mailed Check,71.1,81.28999999999999,0.0,Churned,Competitor,Competitor made better offer
0512-FLFDW,Female,74,Yes,0,92060,3,60,None,Yes,Yes,One Year,Yes,Credit Card,100.5,7689.8,0.0,Stayed,,
0513-RBGPE,Male,57,Yes,0,92091,6,37,None,Yes,Yes,Two Year,Yes,Credit Card,62.8,2445.25,16.97,Stayed,,
0515-YPMCW,Male,42,No,0,95116,0,1,None,Yes,Yes,Month-to-Month,Yes,Credit Card,70.45,123.32,0.0,Churned,Competitor,Competitor had better devices
0516-OOHAR,Male,39,Yes,2,90290,8,28,None,Yes,Yes,One Year,No,Bank Withdrawal,100.35,3015.44,0.0,Stayed,,
0516-QREYC,Female,78,No,0,95607,0,24,None,Yes,No,Two Year,Yes,Credit Card,20.3,901.31,0.0,Stayed,,
0516-UXRMT,Female,27,No,0,93033,0,62,None,Yes,Yes,One Year,Yes,Bank Withdrawal,92.05,7236.360000000001,14.21,Stayed,,
0516-VRYBW,Female,39,No,0,90680,0,18,Offer D,Yes,No,One Year,No,Bank Withdrawal,20.15,551.95,0.0,Churned,Attitude,Attitude of support person
0516-WJVXC,Female,21,No,0,95818,0,5,None,Yes,Yes,Month-to-Month,No,Bank Withdrawal,54.2,326.3,0.0,Churned,Dissatisfaction,Network reliability
